"Currency","Trans Type","Settle State","Tran #","Device","Location","Asset #","Date","Card Type","Amount","AP Code","Details"
"United States Dollars","Credit (EMV Contactless)","Settled",20111623541,"VK200041766","Starbuck","TBD","03/13/2025 02:23:59 PM","Visa (EMV Contactless)","$1.10","042343","C12($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111628635,"VK200041766","Starbuck","TBD","03/13/2025 02:25:01 PM","Visa (EMV Contactless)","$4.30","042437","B02($1.00), A03($1.00), A15($2.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111966673,"VK200041766","Starbuck","TBD","03/13/2025 03:14:45 PM","Visa (EMV Contactless)","$7.30","878344","B04($3.00), A16($2.00), A17($2.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112503619,"VK200041766","Starbuck","TBD","03/13/2025 04:49:28 PM","Visa (EMV Contactless)","$3.20","164905","A05($1.00), A18($2.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Cash","Processed",20110550987,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 11:58:18 AM","Cash","$2.00",,"C4($2.00)"
"United States Dollars","Cash","Processed",20110744316,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 12:23:39 PM","Cash","$2.00",,"C3($2.00)"
"United States Dollars","Cash","Processed",20112965832,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 06:28:24 PM","Cash","$2.00",,"C4($2.00)"
"United States Dollars","Credit","Settled",20108787704,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 07:08:28 AM","Visa (Swiped)","$2.10","070823","B1($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit","Settled",20111140344,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 01:17:21 PM","Visa (Swiped)","$3.10","131718","E8($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20110841164,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 12:36:30 PM","Visa (Apple Pay Cash EMV)","$2.10","385354","E1($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20111578763,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 02:17:52 PM","Visa (Apple Pay Cash EMV)","$2.10","288887","C5($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20108934586,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 07:48:13 AM","Visa (EMV Contactless)","$3.35","074809","A2($3.25), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109516960,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 09:36:22 AM","MasterCard (EMV Contactless)","$2.10","34830Z","C9($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109874742,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 10:32:50 AM","Visa (EMV Contactless)","$2.10","218581","E2($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110570565,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 12:02:25 PM","Visa (EMV Contactless)","$2.10","120221","C3($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110846726,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 12:37:01 PM","Discover (EMV Contactless)","$3.10","01342R","E8($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110903143,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 12:45:11 PM","Visa (EMV Contactless)","$3.10","255790","E9($3.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111041724,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 01:03:47 PM","Visa (EMV Contactless)","$1.60","002511","A8($1.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111059789,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 01:05:58 PM","Visa (EMV Contactless)","$2.85","030555","A1($2.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111555406,"VK200041767","Ace Stamping - Beverage","TBD","03/13/2025 02:14:37 PM","MasterCard (EMV Contactless)","$2.10","19938Z","D2($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20109349913,"VK200041768","Becker","TBD","03/13/2025 09:07:36 AM","Cash","$1.00",,"A09($1.00)"
"United States Dollars","Cash","Processed",20110791276,"VK200041768","Becker","TBD","03/13/2025 12:30:08 PM","Cash","$1.00",,"A04($1.00)"
"United States Dollars","Cash","Processed",20111024494,"VK200041768","Becker","TBD","03/13/2025 01:01:54 PM","Cash","$1.75",,"A18($1.75)"
"United States Dollars","Cash","Processed",20111028041,"VK200041768","Becker","TBD","03/13/2025 01:02:20 PM","Cash","$1.00",,"A13($1.00)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109736997,"VK200041768","Becker","TBD","03/13/2025 10:11:18 AM","Visa (EMV Contactless)","$2.20","149658","B01($1.00), A06($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Cash","Processed",20110441521,"VK200041769","RUSD CPC","TBD","03/13/2025 11:46:03 AM","Cash","$1.00",,"62($1.00)"
"United States Dollars","Cash","Processed",20110449405,"VK200041769","RUSD CPC","TBD","03/13/2025 11:47:11 AM","Cash","$1.00",,"21($1.00)"
"United States Dollars","Cash","Processed",20110463104,"VK200041769","RUSD CPC","TBD","03/13/2025 11:48:51 AM","Cash","$1.00",,"23($1.00)"
"United States Dollars","Cash","Processed",20110731341,"VK200041769","RUSD CPC","TBD","03/13/2025 12:21:57 PM","Cash","$1.00",,"63($1.00)"
"United States Dollars","Cash","Processed",20111334629,"VK200041769","RUSD CPC","TBD","03/13/2025 01:44:57 PM","Cash","$1.00",,"51($1.00)"
"United States Dollars","Cash","Processed",20111338149,"VK200041769","RUSD CPC","TBD","03/13/2025 01:45:23 PM","Cash","$1.75",,"45($1.75)"
"United States Dollars","Cash","Processed",20112473287,"VK200041769","RUSD CPC","TBD","03/13/2025 04:43:55 PM","Cash","$1.00",,"22($1.00)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109809174,"VK200041769","RUSD CPC","TBD","03/13/2025 10:22:57 AM","Visa (EMV Contactless)","$1.10","121397","56($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110400350,"VK200041769","RUSD CPC","TBD","03/13/2025 11:40:13 AM","MasterCard (EMV Contactless)","$2.20","013927","22($1.00), 55($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110587575,"VK200041769","RUSD CPC","TBD","03/13/2025 12:05:00 PM","Visa (EMV Contactless)","$2.20","050413","66($1.00), 13($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110907655,"VK200041769","RUSD CPC","TBD","03/13/2025 12:45:34 PM","Visa (EMV Contactless)","$1.10","080837","63($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20111056043,"VK200041769","RUSD CPC","TBD","03/13/2025 01:05:44 PM","MasterCard (EMV Contactless)","$4.05","92924P","61($1.00), 61($1.00), 42($1.75), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Cash","Processed",20109134086,"VK200041770","SIC Soda","TBD","03/13/2025 08:29:03 AM","Cash","$1.75",,"0008($1.75)"
"United States Dollars","Credit","Settled",20109149274,"VK200041771","Vista Combo","TBD","03/13/2025 08:31:43 AM","MasterCard (Swiped)","$3.70","013379","51($1.75), 23($1.75), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit","Settled",20110449052,"VK200041771","Vista Combo","TBD","03/13/2025 11:46:44 AM","Visa (Swiped)","$2.95","240423","14($1.00), 23($1.75), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110415411,"VK200041771","Vista Combo","TBD","03/13/2025 11:42:23 AM","Visa (Apple Pay EMV)","$1.10","06528D","10($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112460983,"VK200041771","Vista Combo","TBD","03/13/2025 04:41:28 PM","Visa (Apple Pay EMV)","$1.10","008211","18($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109527892,"VK200041771","Vista Combo","TBD","03/13/2025 09:38:05 AM","MasterCard (EMV Contactless)","$2.95","937577","44($1.00), 22($1.75), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112127986,"VK200041771","Vista Combo","TBD","03/13/2025 03:41:11 PM","Visa (EMV Contactless)","$1.85","154106","51($1.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Google Pay EMV)","Settled",20108952224,"VK200041771","Vista Combo","TBD","03/13/2025 07:52:41 AM","Visa (Google Pay EMV)","$4.80","058438","32($1.75), 21($1.75), 14($1.00), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Cash","Processed",20108667760,"VK200041772","Break Box - Soda","TBD","03/13/2025 06:31:00 AM","Cash","$2.00",,"0002($2.00)"
"United States Dollars","Cash","Processed",20108872838,"VK200041772","Break Box - Soda","TBD","03/13/2025 07:32:28 AM","Cash","$2.00",,"0006($2.00)"
"United States Dollars","Cash","Processed",20109280312,"VK200041772","Break Box - Soda","TBD","03/13/2025 08:57:14 AM","Cash","$2.00",,"0001($2.00)"
"United States Dollars","Cash","Processed",20109303095,"VK200041772","Break Box - Soda","TBD","03/13/2025 09:00:50 AM","Cash","$2.00",,"0001($2.00)"
"United States Dollars","Cash","Processed",20109307226,"VK200041772","Break Box - Soda","TBD","03/13/2025 09:01:22 AM","Cash","$2.00",,"0001($2.00)"
"United States Dollars","Cash","Processed",20109983767,"VK200041772","Break Box - Soda","TBD","03/13/2025 10:49:04 AM","Cash","$2.00",,"0003($2.00)"
"United States Dollars","Cash","Processed",20110729129,"VK200041772","Break Box - Soda","TBD","03/13/2025 12:21:32 PM","Cash","$2.00",,"0002($2.00)"
"United States Dollars","Cash","Processed",20110733855,"VK200041772","Break Box - Soda","TBD","03/13/2025 12:22:08 PM","Cash","$2.00",,"0002($2.00)"
"United States Dollars","Cash","Processed",20111117284,"VK200041772","Break Box - Soda","TBD","03/13/2025 01:14:22 PM","Cash","$2.00",,"0008($2.00)"
"United States Dollars","Cash","Processed",20111162628,"VK200041772","Break Box - Soda","TBD","03/13/2025 01:20:43 PM","Cash","$2.00",,"0000($2.00)"
"United States Dollars","Credit","Settled",20108825262,"VK200041772","Break Box - Soda","TBD","03/13/2025 07:19:32 AM","Visa (Swiped)","$2.10","174168","0001($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20108727525,"VK200041772","Break Box - Soda","TBD","03/13/2025 06:52:18 AM","Visa (Apple Pay EMV)","$2.10","015207","0006($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20109345179,"VK200041772","Break Box - Soda","TBD","03/13/2025 09:06:44 AM","Visa (Apple Pay EMV)","$2.10","946597","0001($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20111038179,"VK200041772","Break Box - Soda","TBD","03/13/2025 01:03:35 PM","Visa (Apple Pay EMV)","$2.10","077885","0004($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109516434,"VK200041772","Break Box - Soda","TBD","03/13/2025 09:36:27 AM","Visa (EMV Contactless)","$2.10","093614","0007($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20109892716,"VK200041772","Break Box - Soda","TBD","03/13/2025 10:35:26 AM","Visa (EMV Contactless)","$2.10","850919","0003($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20110535225,"VK200041772","Break Box - Soda","TBD","03/13/2025 11:59:06 AM","Visa (EMV Contactless)","$2.10","015858","0000($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20109198525,"VK200041773","YMCA Snack","TBD","03/13/2025 08:41:31 AM","Cash","$1.50",,"157($1.50)"
"United States Dollars","Cash","Processed",20110292005,"VK200041773","YMCA Snack","TBD","03/13/2025 11:27:34 AM","Cash","$1.00",,"144($1.00)"
"United States Dollars","Cash","Processed",20110371605,"VK200041773","YMCA Snack","TBD","03/13/2025 11:37:03 AM","Cash","$1.00",,"124($1.00)"
"United States Dollars","Cash","Processed",20110830336,"VK200041773","YMCA Snack","TBD","03/13/2025 12:35:03 PM","Cash","$1.00",,"118($1.00)"
"United States Dollars","Cash","Processed",20111072847,"VK200041773","YMCA Snack","TBD","03/13/2025 01:08:03 PM","Cash","$1.00",,"118($1.00)"
"United States Dollars","Cash","Processed",20112304806,"VK200041773","YMCA Snack","TBD","03/13/2025 04:12:04 PM","Cash","$1.00",,"126($1.00)"
"United States Dollars","Cash","Processed",20112381969,"VK200041773","YMCA Snack","TBD","03/13/2025 04:26:29 PM","Cash","$1.00",,"118($1.00)"
"United States Dollars","Cash","Processed",20112403098,"VK200041773","YMCA Snack","TBD","03/13/2025 04:30:24 PM","Cash","$1.50",,"138($1.50)"
"United States Dollars","Cash","Processed",20112544306,"VK200041773","YMCA Snack","TBD","03/13/2025 04:58:04 PM","Cash","$1.00",,"164($1.00)"
"United States Dollars","Cash","Processed",20112859839,"VK200041773","YMCA Snack","TBD","03/13/2025 06:03:48 PM","Cash","$1.00",,"162($1.00)"
"United States Dollars","Cash","Processed",20112863562,"VK200041773","YMCA Snack","TBD","03/13/2025 06:04:31 PM","Cash","$1.00",,"118($1.00)"
"United States Dollars","Cash","Processed",20112921327,"VK200041773","YMCA Snack","TBD","03/13/2025 06:17:36 PM","Cash","$1.00",,"162($1.00)"
"United States Dollars","Cash","Processed",20112991583,"VK200041773","YMCA Snack","TBD","03/13/2025 06:34:11 PM","Cash","$1.50",,"132($1.50)"
"United States Dollars","Cash","Processed",20113043659,"VK200041773","YMCA Snack","TBD","03/13/2025 06:47:12 PM","Cash","$1.00",,"142($1.00)"
"United States Dollars","Cash","Processed",20113054209,"VK200041773","YMCA Snack","TBD","03/13/2025 06:49:47 PM","Cash","$1.50",,"132($1.50)"
"United States Dollars","Cash","Processed",20113060395,"VK200041773","YMCA Snack","TBD","03/13/2025 06:51:22 PM","Cash","$1.50",,"132($1.50)"
"United States Dollars","Cash","Processed",20113137969,"VK200041773","YMCA Snack","TBD","03/13/2025 07:09:43 PM","Cash","$1.00",,"162($1.00)"
"United States Dollars","Cash","Processed",20113300147,"VK200041773","YMCA Snack","TBD","03/13/2025 07:55:06 PM","Cash","$1.00",,"162($1.00)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20107787254,"VK200041773","YMCA Snack","TBD","03/12/2025 09:44:29 PM","Visa (Apple Pay EMV)","$4.80","214347","157($1.50), 138($1.50), 157($1.50), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20110862762,"VK200041773","YMCA Snack","TBD","03/13/2025 12:39:10 PM","Visa (Apple Pay EMV)","$3.20","063825","122($1.50), 122($1.50), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112746132,"VK200041773","YMCA Snack","TBD","03/13/2025 05:38:35 PM","Visa (Apple Pay EMV)","$2.10","1GHXV3","149($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112755974,"VK200041773","YMCA Snack","TBD","03/13/2025 05:40:39 PM","Visa (Apple Pay EMV)","$3.20","067924","157($1.50), 132($1.50), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112762787,"VK200041773","YMCA Snack","TBD","03/13/2025 05:42:13 PM","Visa (Apple Pay EMV)","$2.10","852264","149($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112846876,"VK200041773","YMCA Snack","TBD","03/13/2025 06:01:04 PM","Visa (Apple Pay EMV)","$2.10","180100","153($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112891813,"VK200041773","YMCA Snack","TBD","03/13/2025 06:10:32 PM","Visa (Apple Pay EMV)","$1.10","341557","164($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20112978634,"VK200041773","YMCA Snack","TBD","03/13/2025 06:30:57 PM","Visa (Apple Pay EMV)","$2.10","543859","149($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20113122116,"VK200041773","YMCA Snack","TBD","03/13/2025 07:05:41 PM","MasterCard (Apple Pay EMV)","$1.10","090539","164($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20113208980,"VK200041773","YMCA Snack","TBD","03/13/2025 07:28:41 PM","Visa (Apple Pay EMV)","$4.80","345326","157($1.50), 157($1.50), 157($1.50), Two-Tier Pricing(3 * $0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20113214794,"VK200041773","YMCA Snack","TBD","03/13/2025 07:30:03 PM","Visa (Apple Pay EMV)","$2.10","027128","153($2.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay EMV)","Settled",20113274624,"VK200041773","YMCA Snack","TBD","03/13/2025 07:47:16 PM","Visa (Apple Pay EMV)","$4.20","819948","130($3.00), 128($1.00), Two-Tier Pricing(2 * $0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112575759,"VK200041773","YMCA Snack","TBD","03/13/2025 05:03:27 PM","Visa (EMV Contactless)","$1.10","170315","145($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20112713636,"VK200041773","YMCA Snack","TBD","03/13/2025 05:32:04 PM","Visa (EMV Contactless)","$2.85","083158","155($2.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (EMV Contactless)","Settled",20113110135,"VK200041773","YMCA Snack","TBD","03/13/2025 07:02:55 PM","Visa (EMV Contactless)","$1.10","013891","145($1.00), Two-Tier Pricing($0.10)"
"United States Dollars","Cash","Processed",20112574004,"VK200041774","Aquatic Snack","TBD","03/13/2025 05:03:27 PM","Cash","$1.00",,"132($1.00)"
"United States Dollars","Cash","Processed",20112576588,"VK200041774","Aquatic Snack","TBD","03/13/2025 05:03:53 PM","Cash","$1.00",,"110($1.00)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20111600359,"VK200041774","Aquatic Snack","TBD","03/13/2025 02:20:21 PM","Visa (Apple Pay Cash EMV)","$2.60","307143","155($2.50), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20111598287,"VK200041774","Aquatic Snack","TBD","03/13/2025 02:20:49 PM","Visa (Apple Pay Cash EMV)","$1.85","309891","134($1.75), Two-Tier Pricing($0.10)"
"United States Dollars","Credit (Apple Pay Cash EMV)","Settled",20112418134,"VK200041774","Aquatic Snack","TBD","03/13/2025 04:33:03 PM","Visa (Apple Pay Cash EMV)","$2.20","455870","128($1.00), 128($1.00), Two-Tier Pricing(2 * $0.10)"
